DP,DPNOM,MPIO,DPMP,ANNO,AreaGeografica,Poblacion
27,Chocó,27075,Bahía Solano,2033,Total,"12,909"
27,Chocó,27075,Bahía Solano,2034,Cabecera Municipal,"7,701"
27,Chocó,27075,Bahía Solano,2034,Centros Poblados y Rural Disperso,"5,345"
27,Chocó,27075,Bahía Solano,2034,Total,"13,046"
27,Chocó,27075,Bahía Solano,2035,Cabecera Municipal,"7,811"
27,Chocó,27075,Bahía Solano,2035,Centros Poblados y Rural Disperso,"5,372"
27,Chocó,27075,Bahía Solano,2035,Total,"13,183"
27,Chocó,27077,Bajo Baudó,2020,Cabecera Municipal,"7,160"
27,Chocó,27077,Bajo Baudó,2020,Centros Poblados y Rural Disperso,"24,284"
27,Chocó,27077,Bajo Baudó,2020,Total,"31,444"
27,Chocó,27077,Bajo Baudó,2021,Cabecera Municipal,"7,106"
27,Chocó,27077,Bajo Baudó,2021,Centros Poblados y Rural Disperso,"24,953"
27,Chocó,27077,Bajo Baudó,2021,Total,"32,059"
27,Chocó,27077,Bajo Baudó,2022,Cabecera Municipal,"7,039"
27,Chocó,27077,Bajo Baudó,2022,Centros Poblados y Rural Disperso,"25,601"
27,Chocó,27077,Bajo Baudó,2022,Total,"32,640"
27,Chocó,27077,Bajo Baudó,2023,Cabecera Municipal,"7,004"
27,Chocó,27077,Bajo Baudó,2023,Centros Poblados y Rural Disperso,"26,369"
27,Chocó,27077,Bajo Baudó,2023,Total,"33,373"
27,Chocó,27077,Bajo Baudó,2024,Cabecera Municipal,"6,963"
27,Chocó,27077,Bajo Baudó,2024,Centros Poblados y Rural Disperso,"26,967"
27,Chocó,27077,Bajo Baudó,2024,Total,"33,930"
27,Chocó,27077,Bajo Baudó,2025,Cabecera Municipal,"6,947"
27,Chocó,27077,Bajo Baudó,2025,Centros Poblados y Rural Disperso,"27,510"
27,Chocó,27077,Bajo Baudó,2025,Total,"34,457"
27,Chocó,27077,Bajo Baudó,2026,Cabecera Municipal,"6,944"
27,Chocó,27077,Bajo Baudó,2026,Centros Poblados y Rural Disperso,"27,992"
27,Chocó,27077,Bajo Baudó,2026,Total,"34,936"
27,Chocó,27077,Bajo Baudó,2027,Cabecera Municipal,"6,958"
27,Chocó,27077,Bajo Baudó,2027,Centros Poblados y Rural Disperso,"28,596"
27,Chocó,27077,Bajo Baudó,2027,Total,"35,554"
27,Chocó,27077,Bajo Baudó,2028,Cabecera Municipal,"6,989"
27,Chocó,27077,Bajo Baudó,2028,Centros Poblados y Rural Disperso,"29,034"
27,Chocó,27077,Bajo Baudó,2028,Total,"36,023"
27,Chocó,27077,Bajo Baudó,2029,Cabecera Municipal,"7,001"
27,Chocó,27077,Bajo Baudó,2029,Centros Poblados y Rural Disperso,"29,441"
27,Chocó,27077,Bajo Baudó,2029,Total,"36,442"
27,Chocó,27077,Bajo Baudó,2030,Cabecera Municipal,"7,011"
27,Chocó,27077,Bajo Baudó,2030,Centros Poblados y Rural Disperso,"29,819"
27,Chocó,27077,Bajo Baudó,2030,Total,"36,830"
27,Chocó,27077,Bajo Baudó,2031,Cabecera Municipal,"7,054"
27,Chocó,27077,Bajo Baudó,2031,Centros Poblados y Rural Disperso,"30,368"
27,Chocó,27077,Bajo Baudó,2031,Total,"37,422"
27,Chocó,27077,Bajo Baudó,2032,Cabecera Municipal,"7,078"
27,Chocó,27077,Bajo Baudó,2032,Centros Poblados y Rural Disperso,"30,746"
27,Chocó,27077,Bajo Baudó,2032,Total,"37,824"
27,Chocó,27077,Bajo Baudó,2033,Cabecera Municipal,"7,073"
27,Chocó,27077,Bajo Baudó,2033,Centros Poblados y Rural Disperso,"31,114"
27,Chocó,27077,Bajo Baudó,2033,Total,"38,187"
27,Chocó,27077,Bajo Baudó,2034,Cabecera Municipal,"7,075"
27,Chocó,27077,Bajo Baudó,2034,Centros Poblados y Rural Disperso,"31,480"
27,Chocó,27077,Bajo Baudó,2034,Total,"38,555"
27,Chocó,27077,Bajo Baudó,2035,Cabecera Municipal,"7,112"
27,Chocó,27077,Bajo Baudó,2035,Centros Poblados y Rural Disperso,"31,987"
27,Chocó,27077,Bajo Baudó,2035,Total,"39,099"
27,Chocó,27099,Bojayá,2020,Cabecera Municipal,"1,199"
27,Chocó,27099,Bojayá,2020,Centros Poblados y Rural Disperso,"11,510"
27,Chocó,27099,Bojayá,2020,Total,"12,709"
27,Chocó,27099,Bojayá,2021,Cabecera Municipal,"1,140"
27,Chocó,27099,Bojayá,2021,Centros Poblados y Rural Disperso,"11,842"
27,Chocó,27099,Bojayá,2021,Total,"12,982"
27,Chocó,27099,Bojayá,2022,Cabecera Municipal,"1,065"
27,Chocó,27099,Bojayá,2022,Centros Poblados y Rural Disperso,"12,145"
27,Chocó,27099,Bojayá,2022,Total,"13,210"
27,Chocó,27099,Bojayá,2023,Cabecera Municipal,995
27,Chocó,27099,Bojayá,2023,Centros Poblados y Rural Disperso,"12,484"
27,Chocó,27099,Bojayá,2023,Total,"13,479"
27,Chocó,27099,Bojayá,2024,Cabecera Municipal,964
27,Chocó,27099,Bojayá,2024,Centros Poblados y Rural Disperso,"12,755"
27,Chocó,27099,Bojayá,2024,Total,"13,719"
27,Chocó,27099,Bojayá,2025,Cabecera Municipal,955
27,Chocó,27099,Bojayá,2025,Centros Poblados y Rural Disperso,"12,980"
27,Chocó,27099,Bojayá,2025,Total,"13,935"
27,Chocó,27099,Bojayá,2026,Cabecera Municipal,952
27,Chocó,27099,Bojayá,2026,Centros Poblados y Rural Disperso,"13,191"
27,Chocó,27099,Bojayá,2026,Total,"14,143"
27,Chocó,27099,Bojayá,2027,Cabecera Municipal,976
27,Chocó,27099,Bojayá,2027,Centros Poblados y Rural Disperso,"13,399"
27,Chocó,27099,Bojayá,2027,Total,"14,375"
27,Chocó,27099,Bojayá,2028,Cabecera Municipal,970
27,Chocó,27099,Bojayá,2028,Centros Poblados y Rural Disperso,"13,567"
27,Chocó,27099,Bojayá,2028,Total,"14,537"
27,Chocó,27099,Bojayá,2029,Cabecera Municipal,974
27,Chocó,27099,Bojayá,2029,Centros Poblados y Rural Disperso,"13,751"
27,Chocó,27099,Bojayá,2029,Total,"14,725"
27,Chocó,27099,Bojayá,2030,Cabecera Municipal,965
27,Chocó,27099,Bojayá,2030,Centros Poblados y Rural Disperso,"13,946"
27,Chocó,27099,Bojayá,2030,Total,"14,911"
27,Chocó,27099,Bojayá,2031,Cabecera Municipal,972
27,Chocó,27099,Bojayá,2031,Centros Poblados y Rural Disperso,"14,117"
27,Chocó,27099,Bojayá,2031,Total,"15,089"
27,Chocó,27099,Bojayá,2032,Cabecera Municipal,964
27,Chocó,27099,Bojayá,2032,Centros Poblados y Rural Disperso,"14,295"
27,Chocó,27099,Bojayá,2032,Total,"15,259"
27,Chocó,27099,Bojayá,2033,Cabecera Municipal,979
27,Chocó,27099,Bojayá,2033,Centros Poblados y Rural Disperso,"14,456"
27,Chocó,27099,Bojayá,2033,Total,"15,435"
27,Chocó,27099,Bojayá,2034,Cabecera Municipal,978
27,Chocó,27099,Bojayá,2034,Centros Poblados y Rural Disperso,"14,607"
27,Chocó,27099,Bojayá,2034,Total,"15,585"
27,Chocó,27099,Bojayá,2035,Cabecera Municipal,973
27,Chocó,27099,Bojayá,2035,Centros Poblados y Rural Disperso,"14,785"
27,Chocó,27099,Bojayá,2035,Total,"15,758"
27,Chocó,27135,El Cantón del San Pablo,2020,Cabecera Municipal,"2,966"
27,Chocó,27135,El Cantón del San Pablo,2020,Centros Poblados y Rural Disperso,"3,438"
27,Chocó,27135,El Cantón del San Pablo,2020,Total,"6,404"
27,Chocó,27135,El Cantón del San Pablo,2021,Cabecera Municipal,"2,993"
27,Chocó,27135,El Cantón del San Pablo,2021,Centros Poblados y Rural Disperso,"3,528"
27,Chocó,27135,El Cantón del San Pablo,2021,Total,"6,521"
27,Chocó,27135,El Cantón del San Pablo,2022,Cabecera Municipal,"3,028"
27,Chocó,27135,El Cantón del San Pablo,2022,Centros Poblados y Rural Disperso,"3,640"
27,Chocó,27135,El Cantón del San Pablo,2022,Total,"6,668"
27,Chocó,27135,El Cantón del San Pablo,2023,Cabecera Municipal,"3,061"
27,Chocó,27135,El Cantón del San Pablo,2023,Centros Poblados y Rural Disperso,"3,722"
27,Chocó,27135,El Cantón del San Pablo,2023,Total,"6,783"
27,Chocó,27135,El Cantón del San Pablo,2024,Cabecera Municipal,"3,086"
27,Chocó,27135,El Cantón del San Pablo,2024,Centros Poblados y Rural Disperso,"3,820"
27,Chocó,27135,El Cantón del San Pablo,2024,Total,"6,906"
27,Chocó,27135,El Cantón del San Pablo,2025,Cabecera Municipal,"3,098"
27,Chocó,27135,El Cantón del San Pablo,2025,Centros Poblados y Rural Disperso,"3,918"
27,Chocó,27135,El Cantón del San Pablo,2025,Total,"7,016"
27,Chocó,27135,El Cantón del San Pablo,2026,Cabecera Municipal,"3,123"
27,Chocó,27135,El Cantón del San Pablo,2026,Centros Poblados y Rural Disperso,"4,010"
27,Chocó,27135,El Cantón del San Pablo,2026,Total,"7,133"
27,Chocó,27135,El Cantón del San Pablo,2027,Cabecera Municipal,"3,145"
27,Chocó,27135,El Cantón del San Pablo,2027,Centros Poblados y Rural Disperso,"4,086"
27,Chocó,27135,El Cantón del San Pablo,2027,Total,"7,231"
27,Chocó,27135,El Cantón del San Pablo,2028,Cabecera Municipal,"3,179"
27,Chocó,27135,El Cantón del San Pablo,2028,Centros Poblados y Rural Disperso,"4,169"
27,Chocó,27135,El Cantón del San Pablo,2028,Total,"7,348"
27,Chocó,27135,El Cantón del San Pablo,2029,Cabecera Municipal,"3,199"
27,Chocó,27135,El Cantón del San Pablo,2029,Centros Poblados y Rural Disperso,"4,250"
27,Chocó,27135,El Cantón del San Pablo,2029,Total,"7,449"
27,Chocó,27135,El Cantón del San Pablo,2030,Cabecera Municipal,"3,230"
27,Chocó,27135,El Cantón del San Pablo,2030,Centros Poblados y Rural Disperso,"4,322"
27,Chocó,27135,El Cantón del San Pablo,2030,Total,"7,552"
27,Chocó,27135,El Cantón del San Pablo,2031,Cabecera Municipal,"3,242"
27,Chocó,27135,El Cantón del San Pablo,2031,Centros Poblados y Rural Disperso,"4,416"
27,Chocó,27135,El Cantón del San Pablo,2031,Total,"7,658"
27,Chocó,27135,El Cantón del San Pablo,2032,Cabecera Municipal,"3,258"
27,Chocó,27135,El Cantón del San Pablo,2032,Centros Poblados y Rural Disperso,"4,478"
27,Chocó,27135,El Cantón del San Pablo,2032,Total,"7,736"
27,Chocó,27135,El Cantón del San Pablo,2033,Cabecera Municipal,"3,271"
27,Chocó,27135,El Cantón del San Pablo,2033,Centros Poblados y Rural Disperso,"4,555"
27,Chocó,27135,El Cantón del San Pablo,2033,Total,"7,826"
27,Chocó,27135,El Cantón del San Pablo,2034,Cabecera Municipal,"3,302"
27,Chocó,27135,El Cantón del San Pablo,2034,Centros Poblados y Rural Disperso,"4,618"
27,Chocó,27135,El Cantón del San Pablo,2034,Total,"7,920"
27,Chocó,27135,El Cantón del San Pablo,2035,Cabecera Municipal,"3,304"
27,Chocó,27135,El Cantón del San Pablo,2035,Centros Poblados y Rural Disperso,"4,688"
27,Chocó,27135,El Cantón del San Pablo,2035,Total,"7,992"
27,Chocó,27150,Carmen del Darién,2020,Cabecera Municipal,"2,451"
27,Chocó,27150,Carmen del Darién,2020,Centros Poblados y Rural Disperso,"17,825"
27,Chocó,27150,Carmen del Darién,2020,Total,"20,276"
27,Chocó,27150,Carmen del Darién,2021,Cabecera Municipal,"2,402"
27,Chocó,27150,Carmen del Darién,2021,Centros Poblados y Rural Disperso,"18,705"
27,Chocó,27150,Carmen del Darién,2021,Total,"21,107"
27,Chocó,27150,Carmen del Darién,2022,Cabecera Municipal,"2,300"
27,Chocó,27150,Carmen del Darién,2022,Centros Poblados y Rural Disperso,"19,158"
27,Chocó,27150,Carmen del Darién,2022,Total,"21,458"
27,Chocó,27150,Carmen del Darién,2023,Cabecera Municipal,"2,188"
27,Chocó,27150,Carmen del Darién,2023,Centros Poblados y Rural Disperso,"19,626"
27,Chocó,27150,Carmen del Darién,2023,Total,"21,814"
27,Chocó,27150,Carmen del Darién,2024,Cabecera Municipal,"2,143"
27,Chocó,27150,Carmen del Darién,2024,Centros Poblados y Rural Disperso,"20,011"
27,Chocó,27150,Carmen del Darién,2024,Total,"22,154"
27,Chocó,27150,Carmen del Darién,2025,Cabecera Municipal,"2,144"
27,Chocó,27150,Carmen del Darién,2025,Centros Poblados y Rural Disperso,"20,322"
27,Chocó,27150,Carmen del Darién,2025,Total,"22,466"
27,Chocó,27150,Carmen del Darién,2026,Cabecera Municipal,"2,150"
27,Chocó,27150,Carmen del Darién,2026,Centros Poblados y Rural Disperso,"20,601"
27,Chocó,27150,Carmen del Darién,2026,Total,"22,751"
27,Chocó,27150,Carmen del Darién,2027,Cabecera Municipal,"2,133"
27,Chocó,27150,Carmen del Darién,2027,Centros Poblados y Rural Disperso,"20,890"
27,Chocó,27150,Carmen del Darién,2027,Total,"23,023"
27,Chocó,27150,Carmen del Darién,2028,Cabecera Municipal,"2,139"
27,Chocó,27150,Carmen del Darién,2028,Centros Poblados y Rural Disperso,"21,139"
27,Chocó,27150,Carmen del Darién,2028,Total,"23,278"
27,Chocó,27150,Carmen del Darién,2029,Cabecera Municipal,"2,137"
27,Chocó,27150,Carmen del Darién,2029,Centros Poblados y Rural Disperso,"21,390"
27,Chocó,27150,Carmen del Darién,2029,Total,"23,527"
27,Chocó,27150,Carmen del Darién,2030,Cabecera Municipal,"2,139"
27,Chocó,27150,Carmen del Darién,2030,Centros Poblados y Rural Disperso,"21,634"
27,Chocó,27150,Carmen del Darién,2030,Total,"23,773"
27,Chocó,27150,Carmen del Darién,2031,Cabecera Municipal,"2,131"
27,Chocó,27150,Carmen del Darién,2031,Centros Poblados y Rural Disperso,"21,857"
27,Chocó,27150,Carmen del Darién,2031,Total,"23,988"
27,Chocó,27150,Carmen del Darién,2032,Cabecera Municipal,"2,130"
27,Chocó,27150,Carmen del Darién,2032,Centros Poblados y Rural Disperso,"22,084"
27,Chocó,27150,Carmen del Darién,2032,Total,"24,214"
27,Chocó,27150,Carmen del Darién,2033,Cabecera Municipal,"2,126"
27,Chocó,27150,Carmen del Darién,2033,Centros Poblados y Rural Disperso,"22,295"
27,Chocó,27150,Carmen del Darién,2033,Total,"24,421"
27,Chocó,27150,Carmen del Darién,2034,Cabecera Municipal,"2,104"
27,Chocó,27150,Carmen del Darién,2034,Centros Poblados y Rural Disperso,"22,515"
27,Chocó,27150,Carmen del Darién,2034,Total,"24,619"
27,Chocó,27150,Carmen del Darién,2035,Cabecera Municipal,"2,108"
27,Chocó,27150,Carmen del Darién,2035,Centros Poblados y Rural Disperso,"22,710"
27,Chocó,27150,Carmen del Darién,2035,Total,"24,818"
27,Chocó,27160,Cértegui,2020,Cabecera Municipal,"3,356"
27,Chocó,27160,Cértegui,2020,Centros Poblados y Rural Disperso,"2,442"
27,Chocó,27160,Cértegui,2020,Total,"5,798"
27,Chocó,27160,Cértegui,2021,Cabecera Municipal,"3,373"
27,Chocó,27160,Cértegui,2021,Centros Poblados y Rural Disperso,"2,491"
27,Chocó,27160,Cértegui,2021,Total,"5,864"
27,Chocó,27160,Cértegui,2022,Cabecera Municipal,"3,415"
27,Chocó,27160,Cértegui,2022,Centros Poblados y Rural Disperso,"2,552"
27,Chocó,27160,Cértegui,2022,Total,"5,967"
27,Chocó,27160,Cértegui,2023,Cabecera Municipal,"3,465"
27,Chocó,27160,Cértegui,2023,Centros Poblados y Rural Disperso,"2,623"
27,Chocó,27160,Cértegui,2023,Total,"6,088"
27,Chocó,27160,Cértegui,2024,Cabecera Municipal,"3,510"
27,Chocó,27160,Cértegui,2024,Centros Poblados y Rural Disperso,"2,693"
27,Chocó,27160,Cértegui,2024,Total,"6,203"
27,Chocó,27160,Cértegui,2025,Cabecera Municipal,"3,541"
27,Chocó,27160,Cértegui,2025,Centros Poblados y Rural Disperso,"2,761"
27,Chocó,27160,Cértegui,2025,Total,"6,302"
27,Chocó,27160,Cértegui,2026,Cabecera Municipal,"3,568"
27,Chocó,27160,Cértegui,2026,Centros Poblados y Rural Disperso,"2,821"
27,Chocó,27160,Cértegui,2026,Total,"6,389"
27,Chocó,27160,Cértegui,2027,Cabecera Municipal,"3,621"
27,Chocó,27160,Cértegui,2027,Centros Poblados y Rural Disperso,"2,885"
27,Chocó,27160,Cértegui,2027,Total,"6,506"
27,Chocó,27160,Cértegui,2028,Cabecera Municipal,"3,659"
27,Chocó,27160,Cértegui,2028,Centros Poblados y Rural Disperso,"2,936"
27,Chocó,27160,Cértegui,2028,Total,"6,595"
27,Chocó,27160,Cértegui,2029,Cabecera Municipal,"3,682"
27,Chocó,27160,Cértegui,2029,Centros Poblados y Rural Disperso,"3,009"
27,Chocó,27160,Cértegui,2029,Total,"6,691"
27,Chocó,27160,Cértegui,2030,Cabecera Municipal,"3,705"
27,Chocó,27160,Cértegui,2030,Centros Poblados y Rural Disperso,"3,049"
27,Chocó,27160,Cértegui,2030,Total,"6,754"
27,Chocó,27160,Cértegui,2031,Cabecera Municipal,"3,743"
27,Chocó,27160,Cértegui,2031,Centros Poblados y Rural Disperso,"3,119"
27,Chocó,27160,Cértegui,2031,Total,"6,862"
27,Chocó,27160,Cértegui,2032,Cabecera Municipal,"3,769"
27,Chocó,27160,Cértegui,2032,Centros Poblados y Rural Disperso,"3,164"
27,Chocó,27160,Cértegui,2032,Total,"6,933"
27,Chocó,27160,Cértegui,2033,Cabecera Municipal,"3,786"
27,Chocó,27160,Cértegui,2033,Centros Poblados y Rural Disperso,"3,228"
27,Chocó,27160,Cértegui,2033,Total,"7,014"
27,Chocó,27160,Cértegui,2034,Cabecera Municipal,"3,827"
27,Chocó,27160,Cértegui,2034,Centros Poblados y Rural Disperso,"3,261"
27,Chocó,27160,Cértegui,2034,Total,"7,088"
27,Chocó,27160,Cértegui,2035,Cabecera Municipal,"3,851"
27,Chocó,27160,Cértegui,2035,Centros Poblados y Rural Disperso,"3,323"
27,Chocó,27160,Cértegui,2035,Total,"7,174"
27,Chocó,27205,Condoto,2020,Cabecera Municipal,"10,172"
27,Chocó,27205,Condoto,2020,Centros Poblados y Rural Disperso,"2,896"
27,Chocó,27205,Condoto,2020,Total,"13,068"
27,Chocó,27205,Condoto,2021,Cabecera Municipal,"10,279"
27,Chocó,27205,Condoto,2021,Centros Poblados y Rural Disperso,"2,955"
27,Chocó,27205,Condoto,2021,Total,"13,234"
27,Chocó,27205,Condoto,2022,Cabecera Municipal,"10,469"
27,Chocó,27205,Condoto,2022,Centros Poblados y Rural Disperso,"3,044"
27,Chocó,27205,Condoto,2022,Total,"13,513"
27,Chocó,27205,Condoto,2023,Cabecera Municipal,"10,555"
27,Chocó,27205,Condoto,2023,Centros Poblados y Rural Disperso,"3,097"
27,Chocó,27205,Condoto,2023,Total,"13,652"
27,Chocó,27205,Condoto,2024,Cabecera Municipal,"10,732"
27,Chocó,27205,Condoto,2024,Centros Poblados y Rural Disperso,"3,196"
27,Chocó,27205,Condoto,2024,Total,"13,928"
27,Chocó,27205,Condoto,2025,Cabecera Municipal,"10,891"
27,Chocó,27205,Condoto,2025,Centros Poblados y Rural Disperso,"3,292"
27,Chocó,27205,Condoto,2025,Total,"14,183"
27,Chocó,27205,Condoto,2026,Cabecera Municipal,"11,027"
27,Chocó,27205,Condoto,2026,Centros Poblados y Rural Disperso,"3,392"
27,Chocó,27205,Condoto,2026,Total,"14,419"
27,Chocó,27205,Condoto,2027,Cabecera Municipal,"11,067"
27,Chocó,27205,Condoto,2027,Centros Poblados y Rural Disperso,"3,451"
27,Chocó,27205,Condoto,2027,Total,"14,518"
27,Chocó,27205,Condoto,2028,Cabecera Municipal,"11,196"
27,Chocó,27205,Condoto,2028,Centros Poblados y Rural Disperso,"3,535"
27,Chocó,27205,Condoto,2028,Total,"14,731"
27,Chocó,27205,Condoto,2029,Cabecera Municipal,"11,342"
27,Chocó,27205,Condoto,2029,Centros Poblados y Rural Disperso,"3,603"
27,Chocó,27205,Condoto,2029,Total,"14,945"
27,Chocó,27205,Condoto,2030,Cabecera Municipal,"11,465"
27,Chocó,27205,Condoto,2030,Centros Poblados y Rural Disperso,"3,692"
27,Chocó,27205,Condoto,2030,Total,"15,157"
27,Chocó,27205,Condoto,2031,Cabecera Municipal,"11,483"
27,Chocó,27205,Condoto,2031,Centros Poblados y Rural Disperso,"3,737"
27,Chocó,27205,Condoto,2031,Total,"15,220"
27,Chocó,27205,Condoto,2032,Cabecera Municipal,"11,626"
27,Chocó,27205,Condoto,2032,Centros Poblados y Rural Disperso,"3,816"
27,Chocó,27205,Condoto,2032,Total,"15,442"
27,Chocó,27205,Condoto,2033,Cabecera Municipal,"11,738"
27,Chocó,27205,Condoto,2033,Centros Poblados y Rural Disperso,"3,883"
27,Chocó,27205,Condoto,2033,Total,"15,621"
27,Chocó,27205,Condoto,2034,Cabecera Municipal,"11,839"
27,Chocó,27205,Condoto,2034,Centros Poblados y Rural Disperso,"3,980"
27,Chocó,27205,Condoto,2034,Total,"15,819"
27,Chocó,27205,Condoto,2035,Cabecera Municipal,"11,836"
27,Chocó,27205,Condoto,2035,Centros Poblados y Rural Disperso,"4,023"
27,Chocó,27205,Condoto,2035,Total,"15,859"
27,Chocó,27245,El Carmen de Atrato,2020,Cabecera Municipal,"2,633"
27,Chocó,27245,El Carmen de Atrato,2020,Centros Poblados y Rural Disperso,"5,973"
27,Chocó,27245,El Carmen de Atrato,2020,Total,"8,606"
27,Chocó,27245,El Carmen de Atrato,2021,Cabecera Municipal,"2,641"
27,Chocó,27245,El Carmen de Atrato,2021,Centros Poblados y Rural Disperso,"6,129"
27,Chocó,27245,El Carmen de Atrato,2021,Total,"8,770"
27,Chocó,27245,El Carmen de Atrato,2022,Cabecera Municipal,"2,639"
27,Chocó,27245,El Carmen de Atrato,2022,Centros Poblados y Rural Disperso,"6,293"
27,Chocó,27245,El Carmen de Atrato,2022,Total,"8,932"
27,Chocó,27245,El Carmen de Atrato,2023,Cabecera Municipal,"2,651"
27,Chocó,27245,El Carmen de Atrato,2023,Centros Poblados y Rural Disperso,"6,470"
27,Chocó,27245,El Carmen de Atrato,2023,Total,"9,121"
27,Chocó,27245,El Carmen de Atrato,2024,Cabecera Municipal,"2,647"
27,Chocó,27245,El Carmen de Atrato,2024,Centros Poblados y Rural Disperso,"6,626"
27,Chocó,27245,El Carmen de Atrato,2024,Total,"9,273"
27,Chocó,27245,El Carmen de Atrato,2025,Cabecera Municipal,"2,660"
27,Chocó,27245,El Carmen de Atrato,2025,Centros Poblados y Rural Disperso,"6,753"
27,Chocó,27245,El Carmen de Atrato,2025,Total,"9,413"
27,Chocó,27245,El Carmen de Atrato,2026,Cabecera Municipal,"2,687"
27,Chocó,27245,El Carmen de Atrato,2026,Centros Poblados y Rural Disperso,"6,881"
27,Chocó,27245,El Carmen de Atrato,2026,Total,"9,568"
27,Chocó,27245,El Carmen de Atrato,2027,Cabecera Municipal,"2,674"
27,Chocó,27245,El Carmen de Atrato,2027,Centros Poblados y Rural Disperso,"7,019"
27,Chocó,27245,El Carmen de Atrato,2027,Total,"9,693"
27,Chocó,27245,El Carmen de Atrato,2028,Cabecera Municipal,"2,693"
27,Chocó,27245,El Carmen de Atrato,2028,Centros Poblados y Rural Disperso,"7,145"
27,Chocó,27245,El Carmen de Atrato,2028,Total,"9,838"
27,Chocó,27245,El Carmen de Atrato,2029,Cabecera Municipal,"2,715"
27,Chocó,27245,El Carmen de Atrato,2029,Centros Poblados y Rural Disperso,"7,248"
27,Chocó,27245,El Carmen de Atrato,2029,Total,"9,963"
27,Chocó,27245,El Carmen de Atrato,2030,Cabecera Municipal,"2,717"
27,Chocó,27245,El Carmen de Atrato,2030,Centros Poblados y Rural Disperso,"7,378"
27,Chocó,27245,El Carmen de Atrato,2030,Total,"10,095"
27,Chocó,27245,El Carmen de Atrato,2031,Cabecera Municipal,"2,749"
27,Chocó,27245,El Carmen de Atrato,2031,Centros Poblados y Rural Disperso,"7,467"
